sale_id,date,product,region,quantity,unit_price,customer_id,sales_rep_id,total_amount,year,month
3880,2024-02-24,Tablet,South,17,299.99,1488,7,5099.83,2024,2
3881,2023-09-06,Tablet,South,16,299.99,3223,21,4799.84,2023,9
3882,2024-08-10,Tablet,East,11,49.99,4302,35,549.89,2024,8
3883,2024-10-10,Phone,North,7,29.99,1795,39,209.92999999999998,2024,10
3884,2023-06-13,Headphones,North,11,299.99,2341,37,3299.8900000000003,2023,6
3885,2023-09-12,Webcam,East,2,49.99,3809,33,99.98,2023,9
3886,2024-04-20,Phone,East,2,499.99,1466,37,999.98,2024,4
3887,2024-02-21,Laptop,South,6,199.99,1439,35,1199.94,2024,2
3888,2023-06-19,Mouse,West,3,99.99,4127,18,299.96999999999997,2023,6
3889,2023-11-13,Headphones,West,1,199.99,2354,19,199.99,2023,11
3890,2023-06-23,Mouse,West,16,199.99,1272,10,3199.84,2023,6
3891,2024-04-14,Headphones,West,14,199.99,3749,4,2799.86,2024,4
3892,2023-12-11,Headphones,North,17,199.99,2044,30,3399.83,2023,12
3893,2024-03-20,Keyboard,North,18,99.99,3212,45,1799.82,2024,3
3894,2023-01-18,Laptop,East,4,499.99,2515,33,1999.96,2023,1
3895,2023-03-11,Monitor,East,3,29.99,3930,4,89.97,2023,3
3896,2023-12-04,Tablet,West,8,29.99,4489,9,239.92,2023,12
3897,2024-09-19,Phone,East,4,499.99,4868,17,1999.96,2024,9
3898,2024-08-14,Keyboard,North,15,49.99,4651,43,749.85,2024,8
3899,2024-06-10,Keyboard,West,13,49.99,4039,39,649.87,2024,6
3900,2024-11-18,Headphones,West,14,299.99,1955,24,4199.860000000001,2024,11
3901,2024-03-31,Phone,North,14,999.99,2290,39,13999.86,2024,3
3902,2023-09-26,Laptop,South,5,199.99,4801,13,999.95,2023,9
3903,2024-09-22,Keyboard,West,5,199.99,4409,26,999.95,2024,9
3904,2023-07-07,Mouse,East,13,99.99,2919,19,1299.87,2023,7
3905,2024-07-22,Laptop,South,4,199.99,3932,17,799.96,2024,7
3906,2024-12-11,Phone,North,18,99.99,4679,50,1799.82,2024,12
3907,2024-06-12,Headphones,South,6,299.99,1187,30,1799.94,2024,6
3908,2024-03-09,Laptop,South,5,799.99,2498,26,3999.95,2024,3
3909,2023-10-15,Headphones,West,3,49.99,1207,13,149.97,2023,10
3910,2024-07-20,Mouse,South,3,49.99,1073,49,149.97,2024,7
3911,2024-05-13,Tablet,East,3,299.99,4947,18,899.97,2024,5
3912,2024-03-16,Headphones,West,2,999.99,3721,21,1999.98,2024,3
3913,2023-10-30,Headphones,North,18,299.99,1672,34,5399.82,2023,10
3914,2023-03-28,Webcam,East,10,499.99,4465,47,4999.9,2023,3
3915,2024-03-13,Phone,West,7,199.99,3537,9,1399.93,2024,3
3916,2024-06-24,Mouse,South,14,49.99,3619,30,699.86,2024,6
3917,2023-01-22,Phone,East,10,29.99,2049,29,299.9,2023,1
3918,2024-07-13,Mouse,West,16,999.99,1873,29,15999.84,2024,7
3919,2024-05-31,Mouse,West,6,299.99,4608,46,1799.94,2024,5
3920,2024-11-05,Keyboard,North,17,49.99,2793,19,849.83,2024,11
3921,2024-05-17,Keyboard,West,6,999.99,2881,8,5999.9400000000005,2024,5
3922,2024-12-14,Keyboard,North,18,49.99,4923,44,899.82,2024,12
3923,2024-04-11,Tablet,South,10,999.99,1514,17,9999.9,2024,4
3924,2023-04-11,Tablet,West,10,99.99,2823,12,999.9,2023,4
3925,2024-08-05,Mouse,West,9,799.99,4328,15,7199.91,2024,8
3926,2024-11-05,Monitor,South,15,49.99,1279,5,749.85,2024,11
3927,2024-11-15,Phone,West,11,299.99,3865,34,3299.8900000000003,2024,11
3928,2023-05-21,Keyboard,West,7,799.99,3986,50,5599.93,2023,5
3929,2023-05-18,Phone,East,18,799.99,1759,3,14399.82,2023,5
3930,2024-07-31,Headphones,North,2,199.99,1555,5,399.98,2024,7
3931,2024-12-10,Mouse,West,2,999.99,2056,34,1999.98,2024,12
3932,2023-08-16,Laptop,West,13,999.99,4365,9,12999.87,2023,8
3933,2023-10-08,Mouse,North,11,49.99,4695,24,549.89,2023,10
3934,2024-11-14,Tablet,East,19,29.99,4379,5,569.81,2024,11
3935,2024-03-06,Monitor,North,1,299.99,1290,27,299.99,2024,3
3936,2023-02-09,Laptop,West,17,199.99,1784,49,3399.83,2023,2
3937,2024-06-02,Phone,South,18,499.99,3873,20,8999.82,2024,6
3938,2024-11-16,Tablet,South,8,199.99,4375,47,1599.92,2024,11
3939,2024-10-24,Keyboard,East,13,299.99,4114,45,3899.87,2024,10
3940,2023-07-30,Laptop,East,4,499.99,4887,41,1999.96,2023,7
3941,2023-10-29,Tablet,West,19,199.99,4627,2,3799.8100000000004,2023,10
3942,2023-03-27,Phone,East,3,999.99,4872,23,2999.9700000000003,2023,3
3943,2024-02-01,Mouse,West,6,29.99,4018,34,179.94,2024,2
3944,2023-09-10,Phone,South,6,49.99,2622,29,299.94,2023,9
3945,2024-06-16,Laptop,East,6,299.99,1741,43,1799.94,2024,6
3946,2024-01-16,Webcam,West,8,49.99,4551,35,399.92,2024,1
3947,2024-03-19,Laptop,North,17,49.99,1082,30,849.83,2024,3
3948,2023-02-02,Mouse,East,10,199.99,4275,3,1999.9,2023,2
3949,2023-09-17,Laptop,West,5,299.99,3011,10,1499.95,2023,9
3950,2023-08-22,Monitor,West,19,49.99,3689,34,949.8100000000001,2023,8
3951,2024-05-29,Keyboard,North,11,99.99,2161,1,1099.8899999999999,2024,5
3952,2023-11-04,Tablet,South,10,999.99,1082,6,9999.9,2023,11
3953,2023-03-11,Mouse,North,3,29.99,4995,6,89.97,2023,3
3954,2024-03-29,Phone,West,10,499.99,2710,43,4999.9,2024,3
3955,2024-03-14,Phone,North,2,199.99,1647,16,399.98,2024,3
3956,2023-12-30,Keyboard,North,9,299.99,3666,1,2699.91,2023,12
3957,2024-04-25,Laptop,West,5,299.99,1150,5,1499.95,2024,4
3958,2023-05-24,Laptop,South,17,199.99,1943,25,3399.83,2023,5
3959,2023-01-24,Phone,North,6,49.99,4692,27,299.94,2023,1
3960,2024-02-29,Keyboard,North,11,199.99,2757,42,2199.8900000000003,2024,2
3961,2023-06-24,Phone,East,5,799.99,1859,38,3999.95,2023,6
3962,2023-11-21,Laptop,East,7,999.99,3366,43,6999.93,2023,11
3963,2024-11-01,Mouse,West,7,299.99,2868,26,2099.9300000000003,2024,11
3964,2023-12-14,Tablet,West,4,99.99,4318,16,399.96,2023,12
3965,2023-01-18,Laptop,West,10,799.99,4108,45,7999.9,2023,1
3966,2023-02-13,Mouse,East,18,49.99,4339,44,899.82,2023,2
3967,2023-06-04,Tablet,West,1,999.99,4657,50,999.99,2023,6
3968,2024-01-12,Headphones,North,14,499.99,1114,26,6999.860000000001,2024,1
3969,2024-02-06,Monitor,North,6,199.99,4152,45,1199.94,2024,2
3970,2023-08-13,Keyboard,South,11,299.99,3752,37,3299.8900000000003,2023,8
3971,2023-08-05,Mouse,West,14,499.99,1725,28,6999.860000000001,2023,8
3972,2024-07-21,Monitor,North,3,299.99,2550,28,899.97,2024,7
3973,2023-01-31,Laptop,North,16,299.99,4407,30,4799.84,2023,1
3974,2023-02-28,Headphones,South,16,99.99,2107,13,1599.84,2023,2
3975,2023-12-19,Keyboard,North,7,49.99,1886,25,349.93,2023,12
3976,2024-03-20,Mouse,South,8,199.99,3825,45,1599.92,2024,3
3977,2023-08-23,Headphones,South,4,49.99,1809,19,199.96,2023,8
3978,2023-04-17,Webcam,East,12,299.99,3201,13,3599.88,2023,4
3979,2023-07-10,Laptop,North,12,99.99,2840,11,1199.8799999999999,2023,7
3980,2024-06-13,Keyboard,East,10,499.99,1252,48,4999.9,2024,6
3981,2024-11-09,Webcam,North,12,799.99,3549,23,9599.880000000001,2024,11
3982,2024-08-05,Keyboard,East,11,99.99,4990,14,1099.8899999999999,2024,8
3983,2024-07-19,Laptop,South,11,299.99,3495,10,3299.8900000000003,2024,7
3984,2023-09-02,Laptop,South,15,49.99,2296,34,749.85,2023,9
3985,2023-03-17,Headphones,South,6,499.99,3977,40,2999.94,2023,3
3986,2024-06-30,Headphones,South,11,49.99,4944,23,549.89,2024,6
3987,2023-09-24,Mouse,North,2,99.99,1824,40,199.98,2023,9
3988,2023-11-13,Keyboard,West,9,999.99,3901,21,8999.91,2023,11
3989,2023-05-01,Mouse,North,11,499.99,1506,20,5499.89,2023,5
3990,2023-01-25,Headphones,East,16,29.99,3179,32,479.84,2023,1
3991,2024-03-07,Keyboard,North,13,99.99,2734,14,1299.87,2024,3
3992,2023-06-09,Mouse,North,13,999.99,4396,24,12999.87,2023,6
3993,2024-08-18,Laptop,East,18,499.99,1350,46,8999.82,2024,8
3994,2023-04-24,Laptop,South,1,999.99,2106,18,999.99,2023,4
3995,2024-05-16,Webcam,East,10,99.99,2987,47,999.9,2024,5
3996,2023-06-15,Phone,East,19,199.99,1817,30,3799.8100000000004,2023,6
3997,2024-12-03,Headphones,West,17,99.99,3173,28,1699.83,2024,12
3998,2023-06-24,Mouse,West,1,999.99,4285,48,999.99,2023,6
3999,2023-01-01,Phone,South,1,999.99,1834,14,999.99,2023,1
4000,2023-03-27,Phone,East,17,799.99,4798,42,13599.83,2023,3
4001,2024-07-27,Monitor,East,15,999.99,2987,21,14999.85,2024,7
4002,2023-11-16,Keyboard,East,2,29.99,4821,34,59.98,2023,11
4003,2024-02-05,Tablet,North,11,499.99,4671,5,5499.89,2024,2
4004,2024-01-17,Monitor,West,2,999.99,1895,31,1999.98,2024,1
4005,2024-12-18,Headphones,West,9,999.99,4002,3,8999.91,2024,12
4006,2024-09-08,Webcam,South,19,999.99,3509,23,18999.81,2024,9
4007,2023-11-14,Keyboard,West,2,499.99,3672,39,999.98,2023,11
4008,2023-09-07,Tablet,West,16,99.99,3152,44,1599.84,2023,9
4009,2024-06-08,Phone,South,9,49.99,4442,30,449.91,2024,6
4010,2024-11-05,Webcam,East,4,199.99,1062,42,799.96,2024,11
4011,2024-07-08,Tablet,North,13,799.99,4010,43,10399.87,2024,7
4012,2024-09-14,Laptop,South,15,199.99,1750,30,2999.8500000000004,2024,9
4013,2024-12-17,Headphones,West,2,99.99,4540,49,199.98,2024,12
4014,2023-09-13,Webcam,South,18,199.99,1025,36,3599.82,2023,9
4015,2023-11-03,Laptop,West,9,199.99,4711,38,1799.91,2023,11
4016,2023-05-24,Mouse,East,1,99.99,1000,7,99.99,2023,5
4017,2024-10-19,Webcam,East,3,29.99,3141,5,89.97,2024,10
4018,2024-01-26,Webcam,East,17,499.99,3930,6,8499.83,2024,1
4019,2024-11-06,Keyboard,West,11,99.99,3499,49,1099.8899999999999,2024,11
4020,2023-06-18,Monitor,South,8,49.99,2937,14,399.92,2023,6
4021,2023-10-25,Headphones,West,12,299.99,4083,11,3599.88,2023,10
4022,2023-08-21,Phone,East,11,29.99,2701,37,329.89,2023,8
4023,2023-09-28,Headphones,East,13,99.99,1297,2,1299.87,2023,9
4024,2023-03-01,Keyboard,East,15,29.99,4491,31,449.84999999999997,2023,3
4025,2023-10-23,Webcam,West,17,299.99,4855,46,5099.83,2023,10
4026,2024-04-11,Phone,North,12,199.99,2984,27,2399.88,2024,4
4027,2023-08-23,Laptop,East,19,199.99,4650,16,3799.8100000000004,2023,8
4028,2024-11-07,Headphones,South,11,299.99,4238,2,3299.8900000000003,2024,11
4029,2024-12-06,Monitor,East,10,199.99,3301,49,1999.9,2024,12
4030,2023-08-22,Monitor,West,17,29.99,4938,26,509.83,2023,8
4031,2024-01-03,Laptop,South,13,199.99,4836,16,2599.87,2024,1
4032,2024-11-25,Tablet,West,16,299.99,4829,9,4799.84,2024,11
4033,2023-08-20,Monitor,North,17,299.99,2594,9,5099.83,2023,8
4034,2024-05-05,Tablet,North,5,499.99,4365,5,2499.95,2024,5
4035,2024-09-10,Phone,West,9,299.99,4215,36,2699.91,2024,9
4036,2024-05-17,Monitor,East,4,49.99,1208,7,199.96,2024,5
4037,2024-08-14,Mouse,South,9,799.99,4297,32,7199.91,2024,8
4038,2024-01-16,Webcam,East,16,29.99,2481,29,479.84,2024,1
4039,2024-11-26,Laptop,West,7,299.99,1906,37,2099.9300000000003,2024,11
4040,2024-03-03,Webcam,West,14,499.99,1283,3,6999.860000000001,2024,3
4041,2024-11-27,Webcam,East,14,29.99,4674,30,419.85999999999996,2024,11
4042,2024-10-07,Headphones,South,7,999.99,4557,40,6999.93,2024,10
4043,2023-12-30,Tablet,South,16,499.99,4182,31,7999.84,2023,12
4044,2023-07-21,Mouse,South,18,49.99,4823,48,899.82,2023,7
4045,2023-05-26,Phone,South,6,999.99,1349,27,5999.9400000000005,2023,5
4046,2024-09-30,Phone,South,7,29.99,2356,6,209.92999999999998,2024,9
4047,2024-04-01,Monitor,North,19,99.99,4151,29,1899.81,2024,4
4048,2023-05-15,Monitor,North,8,799.99,4457,9,6399.92,2023,5
4049,2024-09-17,Mouse,West,1,799.99,4475,20,799.99,2024,9
4050,2023-09-21,Keyboard,North,17,49.99,4787,50,849.83,2023,9
4051,2023-03-05,Keyboard,South,19,49.99,3012,11,949.8100000000001,2023,3
4052,2024-05-05,Monitor,South,7,199.99,2773,19,1399.93,2024,5
4053,2024-10-08,Keyboard,South,18,299.99,2351,39,5399.82,2024,10
4054,2023-02-10,Laptop,West,6,999.99,2317,10,5999.9400000000005,2023,2
4055,2023-10-23,Mouse,West,6,49.99,2517,5,299.94,2023,10
4056,2023-01-03,Laptop,East,1,799.99,1183,39,799.99,2023,1
4057,2024-12-06,Keyboard,North,10,29.99,3030,23,299.9,2024,12
4058,2023-04-20,Monitor,North,8,99.99,1211,6,799.92,2023,4
4059,2023-08-09,Webcam,East,7,29.99,2274,31,209.92999999999998,2023,8
4060,2024-01-05,Webcam,East,9,799.99,4810,18,7199.91,2024,1
4061,2024-01-03,Laptop,North,1,29.99,1166,21,29.99,2024,1
4062,2024-03-11,Phone,South,11,99.99,4614,15,1099.8899999999999,2024,3
4063,2023-01-04,Headphones,North,3,999.99,2871,31,2999.9700000000003,2023,1
4064,2023-09-01,Webcam,South,18,499.99,4734,10,8999.82,2023,9
4065,2023-06-15,Webcam,West,6,199.99,2185,6,1199.94,2023,6
4066,2023-01-26,Monitor,North,11,799.99,4679,24,8799.89,2023,1
4067,2024-01-30,Mouse,North,5,299.99,4344,33,1499.95,2024,1
4068,2024-04-18,Tablet,West,4,999.99,1874,28,3999.96,2024,4
4069,2023-01-17,Tablet,West,8,799.99,4607,28,6399.92,2023,1
4070,2024-12-28,Monitor,West,10,49.99,2442,10,499.90000000000003,2024,12
4071,2023-04-02,Keyboard,West,3,299.99,2653,23,899.97,2023,4
4072,2024-04-27,Webcam,West,13,199.99,1406,15,2599.87,2024,4
4073,2024-06-26,Webcam,East,17,499.99,4463,46,8499.83,2024,6
4074,2023-07-24,Laptop,East,5,99.99,3485,48,499.95,2023,7
4075,2024-05-16,Laptop,West,8,299.99,4158,37,2399.92,2024,5
4076,2024-02-04,Monitor,West,19,799.99,1404,14,15199.81,2024,2
4077,2023-07-26,Phone,West,18,29.99,1274,48,539.8199999999999,2023,7
4078,2024-09-10,Mouse,West,1,49.99,2438,14,49.99,2024,9
4079,2023-05-26,Keyboard,South,4,49.99,3609,7,199.96,2023,5
4080,2023-04-11,Webcam,South,18,499.99,4398,36,8999.82,2023,4
4081,2023-08-29,Phone,West,14,199.99,3159,18,2799.86,2023,8
4082,2023-06-12,Monitor,West,11,199.99,1791,15,2199.8900000000003,2023,6
4083,2023-06-22,Monitor,North,9,999.99,3349,49,8999.91,2023,6
4084,2024-05-16,Webcam,West,13,99.99,1135,33,1299.87,2024,5
4085,2024-06-30,Phone,West,17,199.99,1332,47,3399.83,2024,6
4086,2023-10-11,Tablet,East,15,299.99,2026,48,4499.85,2023,10
4087,2023-12-25,Monitor,South,2,49.99,4233,22,99.98,2023,12
4088,2024-01-16,Mouse,West,6,99.99,2535,43,599.9399999999999,2024,1
4089,2024-06-16,Headphones,South,7,799.99,3124,41,5599.93,2024,6
4090,2023-06-12,Keyboard,South,2,199.99,3232,17,399.98,2023,6
4091,2024-08-31,Phone,North,13,29.99,4957,26,389.87,2024,8
4092,2023-11-03,Tablet,South,10,49.99,3617,15,499.90000000000003,2023,11
4093,2023-12-05,Phone,South,16,99.99,4551,40,1599.84,2023,12
4094,2023-02-24,Tablet,West,9,49.99,2186,18,449.91,2023,2
4095,2023-11-29,Tablet,East,8,299.99,2044,8,2399.92,2023,11
4096,2023-05-07,Mouse,West,15,499.99,4648,3,7499.85,2023,5
4097,2024-12-05,Keyboard,West,7,199.99,2601,14,1399.93,2024,12
4098,2023-08-31,Monitor,East,19,499.99,1952,34,9499.81,2023,8
4099,2024-08-22,Tablet,East,4,799.99,4369,33,3199.96,2024,8
4100,2024-02-13,Monitor,North,9,199.99,3346,37,1799.91,2024,2
4101,2024-05-17,Keyboard,East,19,199.99,4353,49,3799.8100000000004,2024,5
4102,2024-12-27,Monitor,West,2,999.99,2986,1,1999.98,2024,12
4103,2024-08-26,Webcam,East,7,999.99,1471,48,6999.93,2024,8
4104,2023-10-30,Mouse,East,19,799.99,3457,35,15199.81,2023,10
4105,2024-04-08,Mouse,East,6,29.99,4463,10,179.94,2024,4
4106,2023-08-23,Laptop,South,15,299.99,3734,19,4499.85,2023,8
4107,2024-11-26,Mouse,North,7,999.99,1164,11,6999.93,2024,11
4108,2023-02-07,Tablet,South,6,29.99,2991,35,179.94,2023,2
4109,2023-05-19,Keyboard,South,1,799.99,4153,2,799.99,2023,5
4110,2023-07-14,Mouse,North,14,299.99,3705,3,4199.860000000001,2023,7
4111,2024-06-10,Phone,South,1,299.99,2739,15,299.99,2024,6
4112,2024-10-08,Keyboard,East,6,799.99,1163,41,4799.9400000000005,2024,10
4113,2023-01-01,Tablet,North,18,299.99,1103,47,5399.82,2023,1
4114,2024-07-14,Keyboard,South,17,199.99,4201,28,3399.83,2024,7
4115,2023-04-06,Mouse,West,2,999.99,1595,2,1999.98,2023,4
4116,2024-12-13,Phone,South,8,799.99,1119,30,6399.92,2024,12
4117,2024-02-17,Laptop,West,2,199.99,3306,38,399.98,2024,2
4118,2024-06-21,Tablet,East,16,999.99,2127,5,15999.84,2024,6
4119,2024-03-04,Headphones,West,4,999.99,1363,6,3999.96,2024,3
4120,2023-08-23,Webcam,South,2,199.99,2569,5,399.98,2023,8
4121,2023-12-15,Tablet,South,5,999.99,4965,12,4999.95,2023,12
4122,2024-04-25,Keyboard,South,17,29.99,1368,4,509.83,2024,4
4123,2024-01-31,Headphones,North,2,99.99,4949,24,199.98,2024,1
4124,2023-12-17,Headphones,North,14,499.99,4757,25,6999.860000000001,2023,12
4125,2024-02-20,Monitor,South,7,799.99,1957,26,5599.93,2024,2
4126,2023-02-20,Headphones,South,15,799.99,4397,46,11999.85,2023,2
4127,2023-03-22,Monitor,East,18,799.99,2767,46,14399.82,2023,3
4128,2023-02-05,Webcam,North,13,299.99,2208,43,3899.87,2023,2
4129,2023-03-08,Headphones,North,12,799.99,3441,33,9599.880000000001,2023,3
4130,2024-10-02,Phone,North,2,799.99,4415,21,1599.98,2024,10
4131,2024-10-28,Laptop,West,12,29.99,3577,23,359.88,2024,10
4132,2024-09-14,Laptop,South,6,199.99,4488,37,1199.94,2024,9
4133,2024-11-10,Headphones,East,1,499.99,2254,37,499.99,2024,11
4134,2024-04-25,Keyboard,East,1,199.99,1134,12,199.99,2024,4
4135,2024-04-12,Keyboard,South,15,99.99,3092,37,1499.85,2024,4
4136,2023-05-22,Monitor,South,16,199.99,3671,21,3199.84,2023,5
4137,2023-12-22,Mouse,East,7,299.99,2515,13,2099.9300000000003,2023,12
4138,2024-12-09,Laptop,West,14,49.99,3972,43,699.86,2024,12
4139,2024-04-15,Mouse,East,19,999.99,1594,33,18999.81,2024,4
4140,2024-09-12,Laptop,West,19,799.99,2445,44,15199.81,2024,9
4141,2024-08-13,Mouse,West,13,499.99,4622,6,6499.87,2024,8
4142,2024-11-03,Mouse,North,12,799.99,1765,43,9599.880000000001,2024,11
4143,2024-03-14,Laptop,South,1,199.99,2944,12,199.99,2024,3
4144,2024-06-14,Webcam,North,12,999.99,4216,38,11999.880000000001,2024,6
4145,2023-05-07,Phone,West,4,99.99,2340,30,399.96,2023,5
4146,2023-07-24,Phone,East,15,499.99,2586,37,7499.85,2023,7
4147,2023-01-29,Keyboard,North,16,49.99,3340,18,799.84,2023,1
4148,2024-03-20,Mouse,East,15,499.99,4650,16,7499.85,2024,3
4149,2024-12-19,Mouse,West,8,999.99,1535,45,7999.92,2024,12
4150,2024-04-08,Webcam,East,19,999.99,1633,7,18999.81,2024,4
4151,2023-10-07,Mouse,North,15,799.99,3513,46,11999.85,2023,10
4152,2023-05-31,Webcam,West,18,799.99,3096,1,14399.82,2023,5
4153,2023-08-28,Mouse,South,11,299.99,1660,28,3299.8900000000003,2023,8
4154,2023-09-23,Mouse,North,9,299.99,1458,44,2699.91,2023,9
4155,2024-11-24,Webcam,North,1,299.99,3744,3,299.99,2024,11
4156,2023-04-15,Monitor,South,9,99.99,3809,50,899.91,2023,4
4157,2024-03-08,Tablet,West,12,49.99,3472,43,599.88,2024,3
4158,2024-05-11,Mouse,South,2,299.99,2680,39,599.98,2024,5
4159,2024-03-15,Monitor,North,11,799.99,1754,10,8799.89,2024,3
4160,2024-11-15,Phone,West,14,199.99,3924,45,2799.86,2024,11
4161,2023-06-07,Mouse,East,2,49.99,2893,14,99.98,2023,6
4162,2023-06-21,Phone,North,15,299.99,3708,15,4499.85,2023,6
4163,2024-05-08,Keyboard,East,18,999.99,3115,6,17999.82,2024,5
4164,2023-11-07,Tablet,South,14,49.99,1508,39,699.86,2023,11
4165,2024-02-07,Laptop,West,12,499.99,1735,45,5999.88,2024,2
4166,2024-10-30,Tablet,South,10,199.99,3257,16,1999.9,2024,10
4167,2024-11-06,Mouse,East,14,29.99,3751,47,419.85999999999996,2024,11
4168,2024-10-20,Mouse,North,15,299.99,2323,18,4499.85,2024,10
4169,2024-10-27,Webcam,West,5,999.99,3171,35,4999.95,2024,10
4170,2024-04-07,Tablet,South,2,199.99,3843,48,399.98,2024,4
4171,2024-01-02,Tablet,East,6,999.99,1291,25,5999.9400000000005,2024,1
4172,2024-07-03,Keyboard,East,12,99.99,1420,33,1199.8799999999999,2024,7
4173,2024-10-04,Headphones,North,2,499.99,2918,33,999.98,2024,10
4174,2023-09-12,Phone,East,4,299.99,1811,19,1199.96,2023,9
4175,2023-07-27,Webcam,West,7,29.99,3097,38,209.92999999999998,2023,7
4176,2024-03-25,Laptop,East,16,999.99,3009,11,15999.84,2024,3
4177,2023-04-05,Webcam,North,1,499.99,4952,39,499.99,2023,4
4178,2024-04-22,Headphones,South,1,199.99,1182,3,199.99,2024,4
4179,2024-11-13,Tablet,West,14,499.99,1246,38,6999.860000000001,2024,11
4180,2023-07-09,Laptop,South,11,199.99,4159,1,2199.8900000000003,2023,7
4181,2024-12-11,Tablet,South,12,999.99,1649,40,11999.880000000001,2024,12
4182,2024-04-28,Webcam,East,11,49.99,3597,25,549.89,2024,4
4183,2024-06-19,Phone,East,6,299.99,1560,32,1799.94,2024,6
4184,2024-02-27,Laptop,North,12,29.99,3119,46,359.88,2024,2
4185,2024-10-01,Headphones,East,12,99.99,1769,36,1199.8799999999999,2024,10
4186,2024-08-27,Monitor,East,10,49.99,1555,4,499.90000000000003,2024,8
4187,2023-05-13,Phone,South,8,299.99,4362,23,2399.92,2023,5
4188,2023-02-24,Headphones,West,19,29.99,1503,16,569.81,2023,2
4189,2024-05-24,Laptop,East,7,49.99,1627,11,349.93,2024,5
4190,2024-10-31,Tablet,West,14,29.99,3708,22,419.85999999999996,2024,10
4191,2024-06-24,Headphones,East,4,499.99,4384,39,1999.96,2024,6
4192,2024-02-14,Tablet,East,1,29.99,4930,33,29.99,2024,2
4193,2023-07-30,Phone,North,8,999.99,4862,41,7999.92,2023,7
4194,2024-10-27,Phone,East,5,49.99,4359,38,249.95000000000002,2024,10
4195,2023-10-20,Headphones,North,8,49.99,2753,13,399.92,2023,10
4196,2023-04-25,Tablet,South,8,299.99,3555,21,2399.92,2023,4
4197,2024-10-31,Laptop,West,7,49.99,2094,12,349.93,2024,10
4198,2023-09-16,Headphones,East,19,799.99,1160,26,15199.81,2023,9
4199,2023-05-02,Monitor,North,4,799.99,2808,49,3199.96,2023,5
4200,2023-10-26,Webcam,South,6,499.99,3174,1,2999.94,2023,10
4201,2024-01-16,Keyboard,East,12,799.99,4527,41,9599.880000000001,2024,1
4202,2024-07-14,Phone,North,18,299.99,2705,22,5399.82,2024,7
4203,2024-05-15,Tablet,North,12,29.99,2552,27,359.88,2024,5
4204,2023-10-24,Laptop,South,18,49.99,2327,32,899.82,2023,10
4205,2023-12-28,Phone,East,3,299.99,3537,8,899.97,2023,12
4206,2024-08-11,Laptop,East,10,299.99,3286,34,2999.9,2024,8
4207,2024-04-07,Phone,West,7,99.99,3223,18,699.93,2024,4
4208,2024-03-13,Tablet,East,3,299.99,3257,4,899.97,2024,3
4209,2023-05-07,Laptop,North,19,299.99,3019,1,5699.81,2023,5
4210,2023-07-16,Tablet,West,13,99.99,4640,44,1299.87,2023,7
4211,2023-08-09,Laptop,West,4,199.99,3406,16,799.96,2023,8
4212,2023-04-01,Phone,East,10,499.99,2212,30,4999.9,2023,4
4213,2024-02-15,Keyboard,West,6,49.99,4580,23,299.94,2024,2
4214,2023-01-08,Webcam,North,1,999.99,4627,31,999.99,2023,1
4215,2024-06-27,Webcam,North,6,99.99,4990,28,599.9399999999999,2024,6
4216,2024-04-12,Keyboard,South,8,799.99,2995,50,6399.92,2024,4
4217,2023-11-16,Webcam,North,15,299.99,1633,37,4499.85,2023,11
4218,2024-01-29,Headphones,South,8,299.99,3006,16,2399.92,2024,1
4219,2023-09-26,Monitor,West,6,49.99,4892,41,299.94,2023,9
4220,2023-07-10,Monitor,South,19,499.99,2056,9,9499.81,2023,7
4221,2024-11-05,Headphones,East,14,799.99,1500,2,11199.86,2024,11
4222,2023-03-02,Headphones,South,2,29.99,3359,46,59.98,2023,3
4223,2024-03-13,Mouse,East,7,99.99,2563,43,699.93,2024,3
4224,2023-09-21,Tablet,West,8,199.99,2174,2,1599.92,2023,9
4225,2023-04-05,Laptop,South,10,49.99,2598,32,499.90000000000003,2023,4
4226,2024-07-06,Monitor,North,13,49.99,4590,16,649.87,2024,7
4227,2024-04-14,Phone,East,1,99.99,3158,13,99.99,2024,4
4228,2024-10-22,Headphones,West,9,299.99,4713,49,2699.91,2024,10
4229,2024-12-16,Webcam,North,10,299.99,2984,27,2999.9,2024,12
4230,2024-05-28,Keyboard,East,2,999.99,4203,31,1999.98,2024,5
4231,2024-11-20,Laptop,West,11,999.99,1519,33,10999.89,2024,11
4232,2023-07-13,Mouse,West,5,199.99,2917,21,999.95,2023,7
4233,2024-04-26,Keyboard,North,18,99.99,2328,19,1799.82,2024,4
4234,2023-12-02,Webcam,West,7,49.99,4100,48,349.93,2023,12
4235,2024-03-10,Headphones,South,3,799.99,3897,13,2399.9700000000003,2024,3
4236,2023-07-15,Laptop,West,16,99.99,2846,19,1599.84,2023,7
4237,2023-09-06,Headphones,East,15,29.99,1932,35,449.84999999999997,2023,9
4238,2024-05-12,Monitor,East,8,999.99,4422,35,7999.92,2024,5
4239,2023-07-31,Monitor,East,5,49.99,2541,33,249.95000000000002,2023,7
4240,2024-10-26,Tablet,South,3,199.99,4563,3,599.97,2024,10
4241,2024-10-31,Webcam,North,5,199.99,1407,48,999.95,2024,10
4242,2024-04-10,Mouse,South,9,999.99,2531,21,8999.91,2024,4
4243,2024-10-12,Laptop,South,16,49.99,1623,40,799.84,2024,10
